element,item,year,country,unit,value
Food supply,Soyabeans,1982,Australia,kcal/capita/day,0
Food supply,Soyabeans,1983,Australia,kcal/capita/day,0
Food supply,Soyabeans,1984,Australia,kcal/capita/day,0
Food supply,Soyabeans,1985,Australia,kcal/capita/day,0
Food supply,Soyabeans,1986,Australia,kcal/capita/day,0
Food supply,Soyabeans,1987,Australia,kcal/capita/day,0
Food supply,Soyabeans,1988,Australia,kcal/capita/day,0
Food supply,Soyabeans,1989,Australia,kcal/capita/day,0
Food supply,Soyabeans,1990,Australia,kcal/capita/day,0
Food supply,Soyabeans,1991,Australia,kcal/capita/day,0
Food supply,Soyabeans,1992,Australia,kcal/capita/day,0
Food supply,Soyabeans,1993,Australia,kcal/capita/day,0
Food supply,Soyabeans,1994,Australia,kcal/capita/day,0
Food supply,Soyabeans,1995,Australia,kcal/capita/day,0
Food supply,Soyabeans,1996,Australia,kcal/capita/day,1
Food supply,Soyabeans,1997,Australia,kcal/capita/day,1
Food supply,Soyabeans,1998,Australia,kcal/capita/day,0
Food supply,Soyabeans,1999,Australia,kcal/capita/day,0
Food supply,Soyabeans,2000,Australia,kcal/capita/day,1
Food supply,Soyabeans,2001,Australia,kcal/capita/day,1
Food supply,Soyabeans,2002,Australia,kcal/capita/day,1
Food supply,Soyabeans,2003,Australia,kcal/capita/day,1
Food supply,Soyabeans,2004,Australia,kcal/capita/day,1
Food supply,Soyabeans,2005,Australia,kcal/capita/day,1
Food supply,Soyabeans,2006,Australia,kcal/capita/day,1
Food supply,Soyabeans,2007,Australia,kcal/capita/day,1
Food supply,Soyabeans,2008,Australia,kcal/capita/day,1
Food supply,Soyabeans,2009,Australia,kcal/capita/day,1
Food supply,Soyabeans,1961,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1962,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1963,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1964,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1965,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1966,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1967,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1968,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1969,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1970,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1971,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1972,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1973,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1974,Australia & New Zealand + (Total),kcal/capita/day,2
Food supply,Soyabeans,1975,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1976,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1977,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1978,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1979,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1980,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1981,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1982,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1983,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1984,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1985,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1986,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1987,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1988,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1989,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1990,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1991,Australia & New Zealand + (Total),kcal/capita/day,0
Food supply,Soyabeans,1992,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1993,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1994,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1995,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1996,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1997,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1998,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1999,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2000,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2001,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2002,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2003,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2004,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2005,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2006,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2007,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2008,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,2009,Australia & New Zealand + (Total),kcal/capita/day,1
Food supply,Soyabeans,1961,Austria,kcal/capita/day,0
Food supply,Soyabeans,1962,Austria,kcal/capita/day,0
Food supply,Soyabeans,1963,Austria,kcal/capita/day,0
Food supply,Soyabeans,1964,Austria,kcal/capita/day,0
Food supply,Soyabeans,1965,Austria,kcal/capita/day,0
Food supply,Soyabeans,1966,Austria,kcal/capita/day,0
Food supply,Soyabeans,1967,Austria,kcal/capita/day,0
Food supply,Soyabeans,1968,Austria,kcal/capita/day,0
Food supply,Soyabeans,1969,Austria,kcal/capita/day,0
Food supply,Soyabeans,1970,Austria,kcal/capita/day,0
Food supply,Soyabeans,1971,Austria,kcal/capita/day,0
Food supply,Soyabeans,1972,Austria,kcal/capita/day,0
Food supply,Soyabeans,1973,Austria,kcal/capita/day,0
Food supply,Soyabeans,1974,Austria,kcal/capita/day,0
Food supply,Soyabeans,1975,Austria,kcal/capita/day,0
Food supply,Soyabeans,1976,Austria,kcal/capita/day,0
Food supply,Soyabeans,1977,Austria,kcal/capita/day,0
Food supply,Soyabeans,1978,Austria,kcal/capita/day,0
Food supply,Soyabeans,1979,Austria,kcal/capita/day,0
Food supply,Soyabeans,1980,Austria,kcal/capita/day,0
Food supply,Soyabeans,1981,Austria,kcal/capita/day,0
Food supply,Soyabeans,1982,Austria,kcal/capita/day,0
Food supply,Soyabeans,1983,Austria,kcal/capita/day,0
Food supply,Soyabeans,1984,Austria,kcal/capita/day,0
Food supply,Soyabeans,1985,Austria,kcal/capita/day,0
Food supply,Soyabeans,1986,Austria,kcal/capita/day,0
Food supply,Soyabeans,1987,Austria,kcal/capita/day,0
Food supply,Soyabeans,1988,Austria,kcal/capita/day,0
Food supply,Soyabeans,1989,Austria,kcal/capita/day,5
Food supply,Soyabeans,1990,Austria,kcal/capita/day,4
Food supply,Soyabeans,1991,Austria,kcal/capita/day,3
Food supply,Soyabeans,1992,Austria,kcal/capita/day,3
Food supply,Soyabeans,1993,Austria,kcal/capita/day,5
Food supply,Soyabeans,1994,Austria,kcal/capita/day,4
Food supply,Soyabeans,1995,Austria,kcal/capita/day,7
Food supply,Soyabeans,1996,Austria,kcal/capita/day,6
Food supply,Soyabeans,1997,Austria,kcal/capita/day,8
Food supply,Soyabeans,1998,Austria,kcal/capita/day,5
Food supply,Soyabeans,1999,Austria,kcal/capita/day,5
Food supply,Soyabeans,2000,Austria,kcal/capita/day,9
Food supply,Soyabeans,2001,Austria,kcal/capita/day,11
Food supply,Soyabeans,2002,Austria,kcal/capita/day,10
Food supply,Soyabeans,2003,Austria,kcal/capita/day,10
Food supply,Soyabeans,2004,Austria,kcal/capita/day,6
Food supply,Soyabeans,2005,Austria,kcal/capita/day,9
Food supply,Soyabeans,2006,Austria,kcal/capita/day,11
Food supply,Soyabeans,2007,Austria,kcal/capita/day,13
Food supply,Soyabeans,2008,Austria,kcal/capita/day,13
Food supply,Soyabeans,2009,Austria,kcal/capita/day,16
Food supply,Soyabeans,1992,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1993,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1994,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1995,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1996,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1997,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1998,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1999,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2000,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2001,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2002,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2003,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2004,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2005,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2006,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2007,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2008,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,2009,Azerbaijan,kcal/capita/day,0
Food supply,Soyabeans,1961,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1962,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1963,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1964,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1965,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1966,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1967,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1968,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1969,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1970,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1971,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1972,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1973,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1974,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1975,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1976,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1977,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1978,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1979,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1980,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1981,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1982,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1983,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1984,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1985,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1986,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1987,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1988,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1989,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1990,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1991,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1992,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1993,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1994,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1995,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1996,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1997,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1998,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1999,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2000,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2001,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2002,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2003,Bahamas,kcal/capita/day,1
Food supply,Soyabeans,2004,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2005,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2006,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2007,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2008,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,2009,Bahamas,kcal/capita/day,0
Food supply,Soyabeans,1961,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1962,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1963,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1964,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1965,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1966,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1967,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1968,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1969,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1970,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1971,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1972,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1973,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1974,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1975,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1976,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1977,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1978,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1979,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1980,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1981,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1982,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1983,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1984,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1985,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1986,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1987,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1988,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1989,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1990,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1991,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1992,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1993,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1994,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1995,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1996,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1997,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1998,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,1999,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,2000,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,2001,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,2002,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,2003,Bangladesh,kcal/capita/day,0
Food supply,Soyabeans,2004,Bangladesh,kcal/capita/day,7
Food supply,Soyabeans,2005,Bangladesh,kcal/capita/day,8
Food supply,Soyabeans,2006,Bangladesh,kcal/capita/day,12
Food supply,Soyabeans,2007,Bangladesh,kcal/capita/day,13
Food supply,Soyabeans,2008,Bangladesh,kcal/capita/day,9
Food supply,Soyabeans,2009,Bangladesh,kcal/capita/day,15
Food supply,Soyabeans,1961,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1962,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1963,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1964,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1965,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1966,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1967,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1968,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1969,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1970,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1971,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1972,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1973,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1974,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1975,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1976,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1977,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1978,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1979,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1980,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1981,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1982,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1983,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1984,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1985,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1986,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1987,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1988,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1989,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1990,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1991,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1992,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1993,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1994,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1995,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1996,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1997,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1998,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1999,Barbados,kcal/capita/day,0
Food supply,Soyabeans,2000,Barbados,kcal/capita/day,0
Food supply,Soyabeans,2001,Barbados,kcal/capita/day,1
Food supply,Soyabeans,2002,Barbados,kcal/capita/day,1
Food supply,Soyabeans,2003,Barbados,kcal/capita/day,0
Food supply,Soyabeans,2004,Barbados,kcal/capita/day,0
Food supply,Soyabeans,2005,Barbados,kcal/capita/day,1
Food supply,Soyabeans,2006,Barbados,kcal/capita/day,1
Food supply,Soyabeans,2007,Barbados,kcal/capita/day,1
Food supply,Soyabeans,2008,Barbados,kcal/capita/day,1
Food supply,Soyabeans,2009,Barbados,kcal/capita/day,0
Food supply,Soyabeans,1992,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1993,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1994,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1995,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1996,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1997,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1998,Belarus,kcal/capita/day,0
Food supply,Soyabeans,1999,Belarus,kcal/capita/day,1
Food supply,Soyabeans,2000,Belarus,kcal/capita/day,2
Food supply,Soyabeans,2001,Belarus,kcal/capita/day,0
Food supply,Soyabeans,2002,Belarus,kcal/capita/day,1
Food supply,Soyabeans,2003,Belarus,kcal/capita/day,0
Food supply,Soyabeans,2004,Belarus,kcal/capita/day,0
Food supply,Soyabeans,2005,Belarus,kcal/capita/day,0
Food supply,Soyabeans,2006,Belarus,kcal/capita/day,0
Food supply,Soyabeans,2007,Belarus,kcal/capita/day,1
Food supply,Soyabeans,2008,Belarus,kcal/capita/day,1
Food supply,Soyabeans,2009,Belarus,kcal/capita/day,1
Food supply,Soyabeans,2000,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2001,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2002,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2003,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2004,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2005,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2006,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2007,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2008,Belgium,kcal/capita/day,0
Food supply,Soyabeans,2009,Belgium,kcal/capita/day,0
Food supply,Soyabeans,1961,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1962,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1963,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1964,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1965,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1966,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1967,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1968,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1969,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1970,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1971,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1972,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1973,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1974,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1975,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1976,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1977,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1978,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1979,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1980,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1981,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1982,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1983,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1984,Belgium-Luxembourg,kcal/capita/day,0
Food supply,Soyabeans,1985,Belgium-Luxembourg,kcal/capita/day,0
